Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
brand;url;image_url;collection;reference_code;price;currency;country;life_span_date;category;scrapping_date,,,,,,,,
Chopard;https://www.chopard.com/zh-cn/watch/168631-3001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168631-3001_01.png;L.U.C;168631-3001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161948-5001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161948-5001_01.png;L.U.C;161948-5001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161977-1001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161977-1001_01.png;L.U.C;161977-1001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161948-1001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161948-1001_01.png;L.U.C;161948-1001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168604-3002.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168604-3002_01.png;L.U.C;168604-3002;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161945-1001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161945-1001_01.png;L.U.C;161945-1001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161943-5001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161943-5001_01.png;L.U.C;161943-5001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/172296-1001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/172296-1001_01.png;L.U.C;172296-1001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161980-5001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161980-5001_01.png;L.U.C;161980-5001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161978-1001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161978-1001_01.png;L.U.C;161978-1001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/131981-5001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/131981-5001_01.png;L.U.C;131981-5001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/131981-9001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/131981-9001_01.png;L.U.C;131981-9001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168629-3001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168629-3001_01.png;L.U.C;168629-3001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168860-3003.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168860-3003_01.png;L.U.C;168860-3003;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168579-3004.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168579-3004_01.png;L.U.C;168579-3004;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168574-3008.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168574-3008_01.png;L.U.C;168574-3008;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168561-3003.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168561-3003_01.png;L.U.C;168561-3003;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161242-0001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161242-0001_01.png;L.U.C;161242-0001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161902-5079.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161902-5079_01.png;L.U.C;161902-5079;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/162296-5001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/162296-5001_01.png;L.U.C;162296-5001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161990-0001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161990-0001_01.png;L.U.C;161990-0001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/161987-5001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/161987-5001_01.png;L.U.C;161987-5001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A386-1106.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A386-1106_01.png;""L'HEURE DU DIAMANT"";10A386-1106;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A386-5107.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A386-5107_01.png;""L'HEURE DU DIAMANT"";10A386-5107;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/139383-5223.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/139383-5223_01.png;""L'HEURE DU DIAMANT"";139383-5223;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/139383-1223.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/139383-1223_01.png;""L'HEURE DU DIAMANT"";139383-1223;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/%4010A391-1100.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/@10A391-1100_01.png;""L'HEURE DU DIAMANT"";10A391-1100;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/109419-5601.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/109419-5601_01.png;""L'HEURE DU DIAMANT"";109419-5601;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/13A393-1106.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/13A393-1106_01.png;""L'HEURE DU DIAMANT"";13A393-1106;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A326-1106.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A326-1106_01.png;""L'HEURE DU DIAMANT"";10A326-1106;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A326-5106.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A326-5106_01.png;""L'HEURE DU DIAMANT"";10A326-5106;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/%4010A391-1300.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/@10A391-1300_01.png;""L'HEURE DU DIAMANT"";10A391-1300;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/%4010A391-5100.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/@10A391-5100_01.png;""L'HEURE DU DIAMANT"";10A391-5100;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A097-5404.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A097-5404_01.png;""L'HEURE DU DIAMANT"";10A097-5404;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/13A419-1601.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/13A419-1601_01.png;""L'HEURE DU DIAMANT"";13A419-1601;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A386-5111.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A386-5111_01.png;""L'HEURE DU DIAMANT"";10A386-5111;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/%4010A390-1100.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/@10A390-1100_01.png;""L'HEURE DU DIAMANT"";10A390-1100;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/%4010A391-5300.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/@10A391-5300_01.png;""L'HEURE DU DIAMANT"";10A391-5300;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A419-5623.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A419-5623_01.png;""L'HEURE DU DIAMANT"";10A419-5623;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/%4010A390-5100.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/@10A390-5100_01.png;""L'HEURE DU DIAMANT"";10A390-5100;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/13A097-1111.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/13A097-1111_01.png;""L'HEURE DU DIAMANT"";13A097-1111;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/%4013A390-1100.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/@13A390-1100_01.png;""L'HEURE DU DIAMANT"";13A390-1100;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/%4013A390-5100.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/@13A390-5100_01.png;""L'HEURE DU DIAMANT"";13A390-5100;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A178-1301.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A178-1301_01.png;""L'HEURE DU DIAMANT"";10A178-1301;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/13A387-1115.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/13A387-1115_01.png;""L'HEURE DU DIAMANT"";13A387-1115;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/13A097-1112.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/13A097-1112_01.png;""L'HEURE DU DIAMANT"";13A097-1112;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/13A393-5106.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/13A393-5106_01.png;""L'HEURE DU DIAMANT"";13A393-5106;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/139383-1201.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/139383-1201_01.png;""L'HEURE DU DIAMANT"";139383-1201;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A393-1106.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A393-1106_01.png;""L'HEURE DU DIAMANT"";10A393-1106;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/139419-1601.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/139419-1601_01.png;""L'HEURE DU DIAMANT"";139419-1601;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A178-1314.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A178-1314_01.png;""L'HEURE DU DIAMANT"";10A178-1314;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A178-5321.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A178-5321_01.png;""L'HEURE DU DIAMANT"";10A178-5321;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A384-5111.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A384-5111_01.png;""L'HEURE DU DIAMANT"";10A384-5111;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A393-5106.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A393-5106_01.png;""L'HEURE DU DIAMANT"";10A393-5106;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A097-1404.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A097-1404_01.png;""L'HEURE DU DIAMANT"";10A097-1404;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/10A178-5301.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/10A178-5301_01.png;""L'HEURE DU DIAMANT"";10A178-5301;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168619-3001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168619-3001_01.png;""MILLE MIGLIA"";168619-3001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168619-3005.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168619-3005_01.png;""MILLE MIGLIA"";168619-3005;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168619-4001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168619-4001_01.png;""MILLE MIGLIA"";168619-4001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168619-3006.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168619-3006_01.png;""MILLE MIGLIA"";168619-3006;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168571-3001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168571-3001_01.png;""MILLE MIGLIA"";168571-3001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168619-3004.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168619-3004_01.png;""MILLE MIGLIA"";168619-3004;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168619-3003.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168619-3003_01.png;""MILLE MIGLIA"";168619-3003;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168566-3007.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168566-3007_01.png;""MILLE MIGLIA"";168566-3007;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168566-3001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168566-3001_01.png;""MILLE MIGLIA"";168566-3001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168565-3001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168565-3001_01.png;""MILLE MIGLIA"";168565-3001;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168619-4002.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168619-4002_01.png;""MILLE MIGLIA"";168619-4002;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168619-3007.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168619-3007_01.png;""MILLE MIGLIA"";168619-3007;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/zh-cn/watch/168566-3019.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/168566-3019_01.png;""MILLE MIGLIA"";168566-3019;NULL;CNY;China;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/fr-fr/watch/298616-3001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/298616-3001_01.png;""ALPINE EAGLE"";298616-3001;NULL;EUR;France;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/fr-fr/watch/295370-5005.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/295370-5005_01.png;""ALPINE EAGLE"";295370-5005;NULL;EUR;France;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/fr-fr/watch/295370-1001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,"g_center/ProductsAssets/Web/295370-1001_01.png;""ALPINE EAGLE"";295370-1001;NULL;EUR;France;""2025-01-28 00:00:00"";Watches;2025-01-06",
Chopard;https://www.chopard.com/fr-fr/watch/295395-1001.html;https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/w_iw,h_ih,c_lpad,g_center/c_pad,ar_1:1,w_1490,"e_sharpen:60/ProductsAssets/Web/295395-1001_01.png;""ALPINE EAGLE"";295395-1001;NULL;EUR;France;""2025-01-28 00:00:00"";Watches;2025-01-06"
